transaction_date,customer_id,email,region,product,channel,revenue_inr,quantity,discount_pct,order_ref,is_returned
2024-12-13 00:00:00,CUST04614,user5895@yahoo.com,North,Widget B,Direct,1426845.0,12,0,845753,False
2024-06-11 00:00:00,CUST04128,,North,Widget B,Retail,33257.0,16,15,727217,False
2024-04-13 00:00:00,CUST01335,user3911@gmail.com,,Gadget Pro,Direct,39579.0,49,15,538830,True
2024-06-13 00:00:00,CUST05746,user5065@company.in,,Service Pack,Retail,48658.0,29,20,ORD-ATQFFH,False
2024-05-23 00:00:00,CUST07173,,South,Widget A,Partner,42407.0,31,0,944020,False
2024-07-20 00:00:00,CUST03577,user7547@yahoo.com,Central,Premium Bundle,Direct,22274.0,40,10,964019,False
2024-04-27 00:00:00,CUST06763,user9907@gmail.com,,Widget B,Online,42913.0,32,20,144251,True
2024-09-26 00:00:00,CUST02986,user6153@company.in,North,Gadget Pro,Direct,6968.0,30,15,785771,False
2024-12-24 00:00:00,CUST03883,,South,Widget A,Online,14849.0,43,5,671244,False
2024-01-21 00:00:00,CUST07751,user5871@outlook.com,Central,Widget A,Direct,783.0,44,5,509472,False
2025-03-14 00:00:00,CUST07719,user6169@gmail.com,South,Widget A,Direct,9057.0,25,0,908254,False
2024-07-28 00:00:00,CUST01801,user9019@company.in,West,Widget A,Retail,7334.0,15,15,936147,False
2025-03-09 00:00:00,CUST04812,user6916@company.in,North,Service Pack,Partner,39721.0,23,10,573973,False
2025-02-20 00:00:00,CUST05314,user9804@yahoo.com,West,Gadget Pro,Partner,25689.0,10,0,183071,False
2024-07-21 00:00:00,CUST07612,user7625@outlook.com,East,Premium Bundle,Online,27865.0,23,5,ORD-LAUPKG,False
2024-03-12 18:00:00,CUST07979,user6110@company.in,West,Widget A,Retail,1428679.0,9,15,860086,False
2024-10-13 00:00:00,CUST09421,user7655@company.in,North,Premium Bundle,,13410.0,49,20,438818,True
2024-11-03 00:00:00,CUST04627,user9201@yahoo.com,North,Service Pack,Online,45034.0,27,15,870060,False
2024-04-13 00:00:00,CUST01445,user9337@company.in,Central,Widget A,Partner,20415.0,2,10,325869,False
2024-06-21 00:00:00,CUST09862,user6052@outlook.com,West,Gadget Pro,Partner,3279.0,3,5,246273,False
2024-10-19 00:00:00,CUST07295,user2406@gmail.com,South,Widget A,Retail,21659.0,21,15,976793,False
2024-07-20 00:00:00,CUST09367,user9054@gmail.com,West,Service Pack,Direct,31216.0,25,0,843191,False
2024-08-16 00:00:00,CUST04680,user7936@gmail.com,North,Service Pack,Retail,47281.0,39,5,488252,False
2024-02-28 00:00:00,CUST04080,,Central,Widget A,Direct,5583.0,29,10,711130,False
2024-11-21 00:00:00,CUST07498,user9674@company.in,West,Widget A,Retail,23047.0,48,10,259904,False
2024-11-18 00:00:00,CUST06814,user1145@outlook.com,,,Online,13157.0,13,10,544272,False
2024-07-16 00:00:00,CUST08841,user1717@yahoo.com,West,Widget B,Direct,2844795.0,14,20,613957,False
2025-01-17 00:00:00,CUST09952,,North,Gadget Pro,Direct,1397.0,33,0,948822,False
2024-06-03 00:00:00,CUST06777,,South,Gadget Pro,Retail,2583210.0,47,15,797562,False
2025-03-06 00:00:00,CUST06815,user2480@outlook.com,South,Widget B,Online,7213.0,39,0,329937,False
2024-02-27 00:00:00,CUST08466,user9775@company.in,North,Widget B,Partner,27926.0,20,20,750899,False
2024-11-26 00:00:00,CUST07201,user9962@gmail.com,South,Widget B,Online,22997.0,15,15,517658,False
2025-02-23 00:00:00,CUST07014,user5700@outlook.com,West,Widget B,Retail,24213.0,15,15,768588,False
2024-05-02 00:00:00,CUST06576,user7102@gmail.com,East,Gadget Pro,Direct,23056.0,35,5,442139,False
2024-01-03 00:00:00,CUST02830,user6262@gmail.com,Central,Widget A,Partner,21185.0,27,5,896832,False
2024-03-12 23:00:00,CUST09925,user6930@yahoo.com,North,Widget A,Online,2512064.0,48,5,604574,False
2024-08-14 00:00:00,CUST04089,,Central,Widget B,Online,45223.0,27,10,242104,False
2024-09-02 00:00:00,CUST07429,user8135@yahoo.com,South,Service Pack,Partner,17819.0,41,5,684683,False
2024-06-03 00:00:00,CUST06777,,South,Gadget Pro,Retail,2583210.0,47,15,797562,False
2024-03-10 00:00:00,CUST09806,,East,Widget A,Direct,31631.0,32,10,645621,False
2025-01-12 00:00:00,CUST02417,user9148@gmail.com,East,Widget A,Direct,7143.0,9,10,944246,False
2024-03-12 05:00:00,CUST06753,user2633@outlook.com,,Service Pack,Retail,1918494.0,15,20,276516,False
2024-08-31 00:00:00,CUST05777,user1258@yahoo.com,,Widget A,Online,34206.0,12,20,264056,False
2024-09-26 00:00:00,CUST02986,user6153@company.in,North,Gadget Pro,Direct,6968.0,30,15,785771,False
2025-03-19 00:00:00,CUST05944,user6178@gmail.com,South,Widget A,Partner,43732.0,4,20,954557,False
2024-03-13 18:00:00,CUST06001,,North,Widget B,Partner,1548141.0,27,0,184177,True
2024-03-13 06:00:00,CUST05208,user8179@outlook.com,East,Widget A,Partner,1398247.0,13,0,304858,False
2024-10-10 00:00:00,CUST09793,user7563@gmail.com,North,Widget B,Partner,45859.0,47,15,396254,False
2024-03-22 00:00:00,CUST03726,user9719@outlook.com,West,Widget B,Direct,15267.0,5,0,793552,False
2024-01-26 00:00:00,CUST09307,user1960@yahoo.com,North,Widget B,Retail,18222.0,34,15,112034,False
2024-05-08 00:00:00,CUST04781,user6816@yahoo.com,North,Widget A,Direct,21961.0,40,10,726406,False
2025-02-15 00:00:00,CUST07866,,,,Online,49424.0,1,0,373860,True
2025-02-11 00:00:00,CUST06287,user9056@gmail.com,West,Gadget Pro,Partner,8601.0,10,15,120319,False
2024-09-22 00:00:00,CUST06405,user7568@gmail.com,West,Service Pack,Partner,18849.0,27,15,861067,False
2024-03-13 22:00:00,CUST07428,user6003@gmail.com,North,Gadget Pro,Partner,1556207.0,37,20,625660,True
2024-12-28 00:00:00,CUST03938,user4119@gmail.com,Central,Service Pack,Retail,48136.0,8,20,987911,False
2024-07-07 00:00:00,CUST07922,user5135@company.in,East,Gadget Pro,Direct,37197.0,39,0,785896,True
2024-06-23 00:00:00,CUST08608,user2654@company.in,East,Widget A,Partner,40455.0,45,0,805776,False
2024-02-26 00:00:00,CUST02968,user9108@outlook.com,North,Gadget Pro,Partner,4931.0,26,15,456070,False
2024-09-05 00:00:00,CUST08657,user2479@outlook.com,East,Widget B,Partner,19552.0,33,5,577904,False
2024-03-17 00:00:00,CUST09993,user3977@gmail.com,Central,Service Pack,Retail,22801.0,39,0,670673,False
2024-11-24 00:00:00,CUST04860,user5150@gmail.com,East,Premium Bundle,Retail,17850.0,49,15,530641,False
2024-08-20 00:00:00,CUST05231,user1996@outlook.com,South,Gadget Pro,Online,42350.0,18,15,ORD-CLLSMI,False
2024-08-15 00:00:00,CUST01929,user9984@company.in,West,Gadget Pro,Partner,33009.0,27,15,656348,False
2024-11-04 00:00:00,CUST01538,user6933@outlook.com,East,Gadget Pro,Online,37046.0,31,10,396965,False
2024-12-29 00:00:00,CUST09687,,East,Widget A,Online,35504.0,47,0,676046,False
2024-06-11 00:00:00,CUST02840,user8159@outlook.com,North,Widget B,Retail,31681.0,9,10,654447,False
2024-04-25 00:00:00,CUST02458,,East,Service Pack,Retail,34262.0,17,0,594508,False
2025-03-07 00:00:00,CUST05546,user4534@gmail.com,,Gadget Pro,Direct,33824.0,42,20,445558,False
2024-06-12 00:00:00,CUST03406,user5569@outlook.com,Central,Widget B,Direct,10885.0,27,0,812596,False
2024-01-02 00:00:00,CUST07012,user6641@company.in,West,Premium Bundle,Partner,34417.0,5,0,659212,False
2024-05-27 00:00:00,CUST08103,user7814@outlook.com,South,Widget A,Direct,21569.0,21,20,502276,False
2024-10-23 00:00:00,CUST01004,user5820@yahoo.com,South,Gadget Pro,Online,47748.0,30,5,ORD-MWPWEN,False
2025-03-11 00:00:00,CUST04796,user1547@company.in,Central,Gadget Pro,Retail,45842.0,30,20,647298,False
2024-01-12 00:00:00,CUST05229,user6873@company.in,West,Gadget Pro,Retail,1831.0,3,10,399997,False
2024-07-26 00:00:00,CUST07862,user8541@company.in,East,Gadget Pro,Online,13942.0,19,0,907893,False
2024-10-20 00:00:00,CUST08907,user8404@gmail.com,South,,Online,17788.0,27,10,199397,False
2024-11-15 00:00:00,CUST08776,user3793@outlook.com,East,Gadget Pro,Retail,2564989.0,2,0,110887,False
2024-06-30 00:00:00,CUST07943,user2752@company.in,West,Premium Bundle,Retail,47142.0,36,15,153503,False
2024-07-30 00:00:00,CUST06489,user2113@yahoo.com,North,Widget B,Retail,1110.0,7,10,ORD-FKZYYF,False
2024-10-16 00:00:00,CUST04501,user5458@outlook.com,Central,,Direct,32332.0,29,10,407228,False
2024-11-19 00:00:00,CUST05257,user6296@gmail.com,East,Widget B,,1270762.0,40,10,145534,False
2024-04-20 00:00:00,CUST09129,user9806@yahoo.com,North,Premium Bundle,Retail,1311.0,34,5,387492,False
2024-09-14 00:00:00,CUST03733,user5670@gmail.com,North,Widget B,Retail,28982.0,9,15,243600,False
2024-10-11 00:00:00,CUST05046,user6155@yahoo.com,West,Service Pack,,27891.0,41,15,232598,False
2024-12-02 00:00:00,CUST05266,user5183@gmail.com,,Widget B,,5237.0,18,5,530873,False
2024-01-03 00:00:00,CUST05107,user5873@outlook.com,East,Widget B,Partner,14496.0,20,20,569830,False
2024-03-13 00:00:00,CUST09730,user1654@yahoo.com,Central,Gadget Pro,Partner,3397.0,24,10,612780,False
2024-06-15 00:00:00,CUST08746,,South,Premium Bundle,Partner,21162.0,38,20,415375,False
2025-03-07 00:00:00,CUST06916,user2146@company.in,East,Widget A,Online,14595.0,23,20,799868,False
2024-03-12 05:00:00,CUST03728,user3736@gmail.com,North,Gadget Pro,Partner,682780.0,46,5,116827,False
2024-10-03 00:00:00,CUST04042,user5118@yahoo.com,South,Gadget Pro,Online,17914.0,10,10,431130,False
2024-03-13 22:00:00,CUST07149,user5558@outlook.com,West,Widget B,Retail,1346563.0,12,0,954026,False
2024-02-29 00:00:00,CUST09629,user5923@outlook.com,North,Gadget Pro,Retail,46627.0,5,20,997566,False
2024-12-09 00:00:00,CUST01730,user3362@outlook.com,North,Widget B,Partner,2313.0,1,15,870692,True
2024-09-11 00:00:00,CUST03559,,East,Widget A,Direct,47670.0,16,5,542390,False
2024-05-01 00:00:00,CUST02755,user9193@gmail.com,North,Premium Bundle,Online,2894.0,8,20,258084,False
2024-01-06 00:00:00,CUST01289,user4575@outlook.com,North,,,43873.0,13,5,269759,False
2024-07-18 00:00:00,CUST04084,user6820@yahoo.com,East,Premium Bundle,Online,12547.0,46,10,151735,False
2025-02-21 00:00:00,CUST02756,user7483@company.in,South,,Retail,18870.0,39,15,840484,False
2024-11-22 00:00:00,CUST02952,user1813@yahoo.com,East,Service Pack,Retail,30379.0,10,15,692778,False
2024-03-13 15:00:00,CUST05792,user9955@yahoo.com,South,Widget A,Direct,2734340.0,23,5,412317,False
2025-02-04 00:00:00,CUST06639,user3456@yahoo.com,East,Widget A,Online,14194.0,32,15,306906,False
2024-11-21 00:00:00,CUST02055,user1298@company.in,West,Premium Bundle,Partner,6855.0,49,5,610604,False
2024-05-07 00:00:00,CUST07573,user6400@gmail.com,West,Widget A,Direct,17732.0,37,0,555391,False
2024-01-25 00:00:00,CUST07037,user8960@outlook.com,East,Service Pack,Online,40878.0,22,15,702584,False
2024-08-10 00:00:00,CUST04985,user8895@company.in,North,Gadget Pro,Partner,31131.0,46,0,703946,False
2024-11-19 00:00:00,CUST09154,user1313@yahoo.com,North,Premium Bundle,Online,27326.0,30,5,984612,False
2024-06-05 00:00:00,CUST04199,user3577@company.in,East,Widget B,Online,46261.0,2,0,504183,False
2024-07-25 00:00:00,CUST06866,user1841@outlook.com,South,Gadget Pro,Direct,13753.0,37,5,893893,False
2024-03-13 20:00:00,CUST08363,,Central,Premium Bundle,Retail,1262749.0,40,15,760768,False
2025-03-17 00:00:00,CUST08488,user2350@yahoo.com,South,Widget A,Partner,2727.0,24,0,300269,False
2024-02-12 00:00:00,CUST05448,,West,Widget B,Retail,23707.0,25,10,776787,False
2024-08-16 00:00:00,CUST08525,user3444@company.in,Central,Widget A,Online,6686.0,8,10,ORD-KVIUXA,False
2024-07-27 00:00:00,CUST09346,user3248@company.in,West,Widget B,Online,22896.0,27,5,ORD-RMTHTU,False
2025-03-19 00:00:00,CUST08288,user4228@outlook.com,East,Gadget Pro,Online,5771.0,24,10,ORD-BZVERT,False
2025-02-03 00:00:00,CUST07050,user1225@company.in,East,Gadget Pro,Direct,17107.0,3,20,ORD-SLCUON,False
2024-08-21 00:00:00,CUST01773,user7965@gmail.com,West,Widget A,Direct,34652.0,45,15,ORD-BNSEVD,False
2024-01-14 00:00:00,CUST09724,user5127@gmail.com,East,Service Pack,Retail,7926.0,19,0,600202,False
2024-04-26 00:00:00,CUST02938,,North,Widget B,Retail,16488.0,35,20,428887,True
2024-08-01 00:00:00,CUST02690,user2647@yahoo.com,North,Premium Bundle,Partner,40791.0,22,10,980157,False
2024-04-21 00:00:00,CUST01108,user5329@yahoo.com,East,Service Pack,Direct,30890.0,23,5,802131,False
2024-01-24 00:00:00,CUST06928,user1430@company.in,North,Premium Bundle,Direct,13721.0,15,0,296556,False
2025-01-20 00:00:00,CUST03621,user5944@yahoo.com,Central,Widget A,Direct,3428.0,6,20,656540,False
2024-11-28 00:00:00,CUST05892,user2696@outlook.com,,Gadget Pro,Partner,39817.0,33,10,691011,False
2024-09-02 00:00:00,CUST03598,user6692@gmail.com,South,Widget B,Online,37454.0,17,15,ORD-GSQVFC,False
2025-02-19 00:00:00,CUST03975,user7510@company.in,East,Gadget Pro,Partner,43130.0,28,5,769559,False
2025-03-23 00:00:00,CUST02510,user1788@outlook.com,East,Gadget Pro,Partner,26563.0,29,20,985438,False
2025-01-15 00:00:00,CUST03560,user4056@outlook.com,Central,Gadget Pro,Direct,1399510.0,15,15,417050,False
2024-03-13 18:00:00,CUST05810,,Central,Widget A,Partner,2336303.0,46,0,174171,False
2025-03-07 00:00:00,CUST04218,user4948@yahoo.com,West,Widget A,Retail,39135.0,25,0,851168,False
2025-02-26 00:00:00,CUST08655,user8753@company.in,East,Service Pack,Retail,6691.0,3,0,322317,False
2024-03-08 00:00:00,CUST04709,user7361@gmail.com,North,Premium Bundle,Online,11142.0,47,0,908690,False
2024-07-29 00:00:00,CUST07741,user5631@gmail.com,,Gadget Pro,,35569.0,32,15,964258,False
2024-05-22 00:00:00,CUST06530,user6916@company.in,,Widget A,Direct,37125.0,21,10,ORD-RWRKOL,False
2025-03-19 00:00:00,CUST01363,user3956@company.in,West,Widget B,Direct,39587.0,32,20,822648,False
2024-06-01 00:00:00,CUST04816,user5308@yahoo.com,Central,,Partner,32973.0,34,10,171577,False
2024-08-19 00:00:00,CUST07639,user2070@outlook.com,South,Widget A,Retail,27494.0,9,0,711601,False
2024-05-06 00:00:00,CUST03266,user4073@company.in,North,Widget A,Direct,39276.0,49,15,989103,False
2024-06-30 00:00:00,CUST04153,user1474@yahoo.com,North,Gadget Pro,Direct,6927.0,7,20,234749,False
2024-03-13 16:00:00,CUST02079,user1920@yahoo.com,South,Service Pack,Retail,521513.0,34,5,451281,True
2025-03-05 00:00:00,CUST03116,user8102@company.in,East,Widget A,Retail,7803.0,31,0,647706,False
2024-03-12 08:00:00,CUST01316,user9433@outlook.com,North,Widget A,Online,1008263.0,28,0,352653,False
2024-05-30 00:00:00,CUST02341,user5967@gmail.com,West,Widget A,Partner,13239.0,24,5,493534,False
2025-01-14 00:00:00,CUST09007,user8109@company.in,North,Widget A,Online,6455.0,26,10,ORD-ZNSXMP,False
2024-04-06 00:00:00,CUST08875,user9900@company.in,South,Widget B,Direct,33434.0,1,15,449128,True
2024-06-22 00:00:00,CUST03318,user3430@gmail.com,South,Widget A,Direct,12425.0,13,5,775268,False
2024-03-13 07:00:00,CUST04577,user4657@yahoo.com,,Service Pack,Online,862517.0,38,0,842778,False
2025-02-20 00:00:00,CUST03438,user6761@gmail.com,West,,Retail,16858.0,20,15,110286,False
2024-11-01 00:00:00,CUST02446,,South,,Direct,34925.0,21,20,636555,True
2025-03-04 00:00:00,CUST01834,user8843@outlook.com,North,Service Pack,Partner,1579.0,3,15,497104,False
2024-01-14 00:00:00,CUST02142,,West,Premium Bundle,Partner,33080.0,37,20,759214,True
2024-09-18 00:00:00,CUST01856,user6529@outlook.com,North,Widget B,Partner,2503394.0,6,20,ORD-CTGJOV,False
2024-11-27 00:00:00,CUST08682,user1653@outlook.com,Central,,Partner,15483.0,34,0,884360,False
2025-01-20 00:00:00,CUST03621,user5944@yahoo.com,Central,Widget A,Direct,3428.0,6,20,656540,False
2024-06-27 00:00:00,CUST01594,user2225@outlook.com,West,Widget B,,10184.0,46,5,718270,False
2024-01-11 00:00:00,CUST03864,,East,Widget B,Online,34000.0,40,10,163505,False
2024-03-13 01:00:00,CUST07397,user7812@gmail.com,South,Gadget Pro,Online,569946.0,48,10,838779,False
2024-09-15 00:00:00,CUST06569,user2463@gmail.com,North,Gadget Pro,Retail,9106.0,42,5,415163,True
2024-07-02 00:00:00,CUST03199,,North,Widget A,Retail,12342.0,25,10,870933,False
2024-01-30 00:00:00,CUST01897,user5009@gmail.com,Central,Gadget Pro,Direct,23603.0,1,0,772504,False
2025-01-22 00:00:00,CUST01875,user7108@gmail.com,North,,Retail,17282.0,43,10,527072,False
2024-08-19 00:00:00,CUST03316,,North,Widget A,Online,24117.0,12,20,643137,False
2024-10-31 00:00:00,CUST05375,user7284@yahoo.com,North,Service Pack,Retail,2506.0,35,10,733136,False
2025-03-07 00:00:00,CUST05150,user4266@gmail.com,West,Service Pack,Direct,7230.0,9,10,ORD-TYBTGG,False
2024-01-11 00:00:00,CUST01943,user5850@company.in,Central,Widget B,Retail,23202.0,48,5,453077,False
2024-03-21 00:00:00,CUST05557,user7865@yahoo.com,East,Widget B,Online,48759.0,20,0,338243,True
2024-02-29 00:00:00,CUST06413,user8736@yahoo.com,East,Widget A,Retail,27416.0,13,10,ORD-GOJOTJ,False
2024-03-12 02:00:00,CUST04031,user7718@gmail.com,North,Widget B,,1432189.0,41,20,318757,False
2024-06-18 00:00:00,CUST03975,user6864@outlook.com,Central,Service Pack,Direct,18305.0,25,15,942699,False
2024-10-26 00:00:00,CUST03524,user2402@yahoo.com,,Widget B,Online,7567.0,9,5,887118,False
2024-08-27 00:00:00,CUST03021,user4950@gmail.com,North,,Retail,4011.0,28,20,818271,False
2024-12-07 00:00:00,CUST02241,user4919@company.in,Central,Service Pack,Retail,19444.0,44,0,ORD-BUEMAW,True
2024-03-30 00:00:00,CUST06050,,West,Widget B,Retail,33107.0,33,15,ORD-AENONI,False
2024-10-20 00:00:00,CUST08907,user8404@gmail.com,South,,Online,17788.0,27,10,199397,False
2024-09-09 00:00:00,CUST09878,user8729@company.in,North,Service Pack,Retail,25718.0,41,20,712799,False
2024-05-22 00:00:00,CUST08035,user7813@outlook.com,East,Widget A,Online,5852.0,34,20,ORD-HKRKFA,False
2024-07-25 00:00:00,CUST04730,user5345@yahoo.com,South,,Online,21661.0,33,20,189844,True
2024-04-14 00:00:00,CUST07253,user7920@gmail.com,North,Gadget Pro,Partner,2653.0,20,20,852512,False
2024-05-18 00:00:00,CUST09542,user5922@company.in,North,Service Pack,Retail,41148.0,41,10,363922,False
2024-02-25 00:00:00,CUST09945,,South,Widget A,,36447.0,4,10,ORD-QNGEBD,False
2025-02-19 00:00:00,CUST05215,user6464@yahoo.com,Central,Gadget Pro,Retail,10873.0,49,15,719931,False
2024-08-03 00:00:00,CUST01090,user7909@yahoo.com,South,Gadget Pro,Partner,43164.0,46,15,612985,False
2024-11-28 00:00:00,CUST01782,user9898@company.in,,Premium Bundle,Partner,4899.0,30,15,376830,False
2024-08-11 00:00:00,CUST06455,user9785@company.in,West,,Online,2667334.0,32,10,574072,False
2024-02-17 00:00:00,CUST01188,user7745@yahoo.com,South,Premium Bundle,Partner,36678.0,37,0,737888,False
2024-09-22 00:00:00,CUST04592,user5646@company.in,North,Premium Bundle,Direct,7548.0,30,20,262675,False
2024-08-03 00:00:00,CUST09940,user9129@outlook.com,West,,Direct,3603.0,8,20,482920,False
2024-06-20 00:00:00,CUST03320,user6663@company.in,East,Widget A,Partner,38567.0,9,5,144846,False
2024-03-03 00:00:00,CUST09508,user1693@outlook.com,Central,Widget B,Partner,20031.0,24,15,447196,False
2024-03-01 00:00:00,CUST06476,user4327@outlook.com,,Widget A,Direct,1080.0,10,5,556298,False
2024-08-15 00:00:00,CUST08316,,South,Widget B,Online,14578.0,3,20,ORD-PTQNER,False
2024-04-07 00:00:00,CUST04032,user3684@outlook.com,West,Widget B,Retail,33705.0,24,5,568175,False
2024-03-09 00:00:00,CUST03672,,West,Service Pack,Retail,28535.0,20,20,264370,False
2024-11-04 00:00:00,CUST01941,user9149@outlook.com,South,Widget B,Retail,40672.0,29,20,218129,False
2024-11-04 00:00:00,CUST05016,user2475@gmail.com,Central,Widget A,Partner,33125.0,36,15,296978,False
2024-03-18 00:00:00,CUST09538,user1517@gmail.com,North,,Retail,30357.0,48,15,967859,False
2024-06-27 00:00:00,CUST05054,user6730@company.in,South,Gadget Pro,Retail,4960.0,24,0,297875,False
2024-10-24 00:00:00,CUST08407,user8195@gmail.com,South,Widget A,Partner,20438.0,26,10,120693,True
2024-11-12 00:00:00,CUST01237,user9486@outlook.com,South,Widget B,Partner,28393.0,32,10,606004,False
2025-03-16 00:00:00,CUST01851,user8432@company.in,North,Widget A,,34509.0,45,15,301114,False
2024-05-05 00:00:00,CUST05675,user2465@yahoo.com,,Gadget Pro,Online,19671.0,23,10,408757,False
2024-04-21 00:00:00,CUST03367,user9743@gmail.com,Central,Widget A,,26724.0,47,20,879245,False
2024-02-18 00:00:00,CUST05337,user9260@yahoo.com,East,Widget A,Partner,36325.0,26,0,142457,False
2025-01-25 00:00:00,CUST04481,user1372@company.in,East,Service Pack,,35219.0,5,0,337548,True
2024-03-13 11:00:00,CUST02289,user8285@yahoo.com,East,,Partner,942939.0,44,5,931308,False
2024-01-23 00:00:00,CUST01457,user5341@gmail.com,South,Gadget Pro,Partner,22189.0,39,0,198662,False
2024-07-26 00:00:00,CUST05977,user5494@gmail.com,South,Service Pack,Partner,33081.0,22,10,ORD-UMJSAC,False
2024-09-23 00:00:00,CUST04664,,East,Widget B,Online,31430.0,38,10,448678,False
2025-03-25 00:00:00,CUST03048,user4496@outlook.com,South,Service Pack,Retail,18708.0,24,10,710849,False
2024-10-07 00:00:00,CUST09642,user6432@outlook.com,,Widget B,Online,1324.0,31,20,129011,False
2024-03-13 00:00:00,CUST04557,user1417@outlook.com,,Gadget Pro,Online,46015.0,35,15,ORD-IOQJXT,False
2024-12-19 00:00:00,CUST03872,user2519@outlook.com,,Widget B,Direct,3165.0,40,10,422808,False
2024-05-14 00:00:00,CUST02410,user9128@outlook.com,East,Widget B,Retail,2616.0,48,20,756162,False
2024-08-05 00:00:00,CUST04822,user3068@outlook.com,North,Widget A,Online,12020.0,26,15,358702,False
2024-10-30 00:00:00,CUST07073,,East,,Retail,19252.0,34,5,304140,False
2025-01-10 00:00:00,CUST07325,user2572@yahoo.com,East,Widget B,Online,34042.0,30,15,899655,False
2025-03-02 00:00:00,CUST08217,user2582@company.in,,Widget B,Online,9277.0,23,20,842691,False
2024-09-05 00:00:00,CUST08657,user2479@outlook.com,East,Widget B,Partner,19552.0,33,5,577904,False
2024-04-27 00:00:00,CUST07298,user2530@yahoo.com,Central,Gadget Pro,Direct,18262.0,31,5,ORD-WQYKPK,False
2024-10-11 00:00:00,CUST05853,user3937@gmail.com,South,Widget A,,43869.0,3,5,656625,False
2025-03-10 00:00:00,CUST02759,user2210@outlook.com,,Widget A,Direct,10240.0,41,5,769953,True
2025-02-04 00:00:00,CUST06639,user3456@yahoo.com,East,Widget A,Online,14194.0,32,15,306906,False
2025-03-08 00:00:00,CUST02509,,West,,Online,1007.0,32,20,461766,False
2024-08-14 00:00:00,CUST08718,user9209@outlook.com,East,Widget A,Retail,20614.0,30,20,ORD-XGJAZS,False
2025-03-19 00:00:00,CUST07752,user2785@yahoo.com,Central,,,46193.0,27,20,477837,True
2024-01-24 00:00:00,CUST09395,user6555@company.in,North,Widget A,Direct,36804.0,44,10,632329,False
2024-01-26 00:00:00,CUST06640,,North,Gadget Pro,Online,3438.0,24,20,949178,False
2024-08-08 00:00:00,CUST06719,user4517@yahoo.com,North,Gadget Pro,Online,29347.0,10,5,213311,False
2025-01-29 00:00:00,CUST02607,user4850@gmail.com,North,Widget A,,7478.0,46,10,478152,False
2025-02-10 00:00:00,CUST04406,user9691@yahoo.com,Central,Widget B,Direct,49202.0,35,20,482031,False
2025-03-11 00:00:00,CUST04796,user1547@company.in,Central,Gadget Pro,Retail,45842.0,30,20,647298,False
2024-09-24 00:00:00,CUST07241,,North,Gadget Pro,Retail,24428.0,5,5,328675,True
2024-09-17 00:00:00,CUST07937,user3451@yahoo.com,Central,Gadget Pro,Online,30443.0,21,10,993534,False
2024-05-23 00:00:00,CUST02198,,North,Widget B,Direct,34047.0,25,10,212146,False
2024-02-02 00:00:00,CUST06939,user9328@yahoo.com,,Gadget Pro,Retail,44299.0,17,20,228870,False
2024-12-09 00:00:00,CUST01871,user7397@outlook.com,West,Widget A,Direct,15261.0,46,20,159974,False
2024-06-08 00:00:00,CUST07745,,Central,Premium Bundle,Direct,48998.0,37,15,573569,False
2024-03-17 00:00:00,CUST07037,user7437@company.in,East,Widget A,Direct,33388.0,49,0,886291,False
2024-07-07 00:00:00,CUST02600,user3496@yahoo.com,Central,Widget A,Partner,24667.0,38,15,106717,False
2024-12-26 00:00:00,CUST04690,user7286@outlook.com,,Widget A,Partner,41996.0,18,5,383230,False
2024-03-30 00:00:00,CUST07009,,North,Gadget Pro,Retail,48993.0,27,15,551897,False
2025-02-23 00:00:00,CUST06235,user4675@yahoo.com,North,Widget A,Retail,47739.0,23,10,933275,True
2024-09-21 00:00:00,CUST08273,user2489@company.in,South,Widget B,Direct,36133.0,22,5,ORD-FVXMMA,False
2024-06-13 00:00:00,CUST05294,user7288@yahoo.com,North,Widget A,Partner,45355.0,1,5,861605,False
2024-10-26 00:00:00,CUST02247,,Central,Gadget Pro,Online,21753.0,21,15,588643,False
2024-01-22 00:00:00,CUST09125,user3885@yahoo.com,North,Widget A,Retail,17719.0,25,0,991980,False
2024-06-17 00:00:00,CUST08994,user9791@gmail.com,North,Widget B,Partner,39444.0,1,20,472152,False
2024-07-16 00:00:00,CUST07921,user9238@yahoo.com,South,Premium Bundle,Partner,22348.0,25,15,687920,False
2024-04-03 00:00:00,CUST08970,,South,Widget A,Online,37054.0,34,15,128573,False
2024-07-13 00:00:00,CUST08705,,East,Widget B,Retail,770077.0,1,5,477435,False
2024-11-04 00:00:00,CUST02781,user3275@yahoo.com,West,Widget B,Partner,1519.0,25,15,840714,False
2025-02-12 00:00:00,CUST04323,user9673@company.in,East,Widget A,Online,11447.0,34,0,609757,False
2024-01-22 00:00:00,CUST09845,user9281@outlook.com,North,Widget B,Direct,6258.0,3,10,ORD-DELWXM,False
2024-09-22 00:00:00,CUST08156,user6680@company.in,Central,Widget B,Online,41597.0,48,0,253436,False
2024-03-13 09:00:00,CUST05515,user9851@company.in,East,,Retail,768907.0,47,0,834936,False
2024-06-24 00:00:00,CUST08120,user5914@yahoo.com,North,Widget B,Online,11462.0,48,0,918520,False
2024-10-28 00:00:00,CUST05147,user3938@company.in,Central,Widget A,Partner,44251.0,18,0,527910,True
2024-11-23 00:00:00,CUST09459,,North,,Retail,41396.0,2,0,635984,False
2024-03-12 10:00:00,CUST04624,,South,Widget B,Retail,1169917.0,27,15,787721,False
